,Unnamed: 0,utc_datetime,local_datetime,value,live,ensemblevalue
0,0,2021-09-10T04:00:00+00:00,2021-09-10T00:00:00-04:00,43369.258,44215,44033.62890625
1,1,2021-09-10T05:00:00+00:00,2021-09-10T01:00:00-04:00,40567.676,41669,41316.337890625
2,2,2021-09-10T06:00:00+00:00,2021-09-10T02:00:00-04:00,38396.66,39873,39321.330078125
3,3,2021-09-10T07:00:00+00:00,2021-09-10T03:00:00-04:00,37253.1,38787,38110.55078125
4,4,2021-09-10T08:00:00+00:00,2021-09-10T04:00:00-04:00,36510.82,38596,37617.91015625
5,5,2021-09-10T09:00:00+00:00,2021-09-10T05:00:00-04:00,37610.188,39506,38651.09375
6,6,2021-09-10T10:00:00+00:00,2021-09-10T06:00:00-04:00,38995.938,41706,40219.96875
7,7,2021-09-10T11:00:00+00:00,2021-09-10T07:00:00-04:00,39964.188,42389,41215.59375
8,8,2021-09-10T12:00:00+00:00,2021-09-10T08:00:00-04:00,40655.008,43539,41871.00390625
9,9,2021-09-10T13:00:00+00:00,2021-09-10T09:00:00-04:00,42684.22,46291,44499.609375
10,10,2021-09-10T14:00:00+00:00,2021-09-10T10:00:00-04:00,49463.895,49957,49532.947265625
11,11,2021-09-10T15:00:00+00:00,2021-09-10T11:00:00-04:00,56392.34,54033,54889.669921875
12,12,2021-09-10T16:00:00+00:00,2021-09-10T12:00:00-04:00,61371.758,57680,59221.37890625
13,13,2021-09-10T17:00:00+00:00,2021-09-10T13:00:00-04:00,65966.15,61310,62896.57421875
14,14,2021-09-10T18:00:00+00:00,2021-09-10T14:00:00-04:00,68727.24,64170,65646.62109375
15,15,2021-09-10T19:00:00+00:00,2021-09-10T15:00:00-04:00,69964.86,66151,67207.4296875
16,16,2021-09-10T20:00:00+00:00,2021-09-10T16:00:00-04:00,71524.055,67474,68475.02734375
17,17,2021-09-10T21:00:00+00:00,2021-09-10T17:00:00-04:00,71544.58,67180,68415.2890625
18,18,2021-09-10T22:00:00+00:00,2021-09-10T18:00:00-04:00,69363.31,64846,66101.65625
19,19,2021-09-10T23:00:00+00:00,2021-09-10T19:00:00-04:00,63869.74,61602,61876.369140625
20,20,2021-09-11T00:00:00+00:00,2021-09-10T20:00:00-04:00,61457.86,59148,58846.4296875
21,21,2021-09-11T01:00:00+00:00,2021-09-10T21:00:00-04:00,56460.93,55937,54830.96484375
22,22,2021-09-11T02:00:00+00:00,2021-09-10T22:00:00-04:00,50356.285,51784,49998.642578125
23,23,2021-09-11T03:00:00+00:00,2021-09-10T23:00:00-04:00,45896.93,47951,46176.46484375
0,0,2021-09-11T04:00:00+00:00,2021-09-11T00:00:00-04:00,42299.246,44537,43035.623046875
1,1,2021-09-11T05:00:00+00:00,2021-09-11T01:00:00-04:00,39836.715,42038,40534.857421875
2,2,2021-09-11T06:00:00+00:00,2021-09-11T02:00:00-04:00,38401.258,40217,38915.12890625
3,3,2021-09-11T07:00:00+00:00,2021-09-11T03:00:00-04:00,37120.992,39092,37454.49609375
4,4,2021-09-11T08:00:00+00:00,2021-09-11T04:00:00-04:00,35593.03,38792,36322.015625
5,5,2021-09-11T09:00:00+00:00,2021-09-11T05:00:00-04:00,35633.1,39590,36306.05078125
6,6,2021-09-11T10:00:00+00:00,2021-09-11T06:00:00-04:00,37395.992,41593,37383.99609375
7,7,2021-09-11T11:00:00+00:00,2021-09-11T07:00:00-04:00,38287.02,42199,37840.509765625
8,8,2021-09-11T12:00:00+00:00,2021-09-11T08:00:00-04:00,40426.07,43517,39477.03515625
9,9,2021-09-11T13:00:00+00:00,2021-09-11T09:00:00-04:00,42844.094,46203,42214.546875
10,10,2021-09-11T14:00:00+00:00,2021-09-11T10:00:00-04:00,48148.773,49620,46621.38671875
11,11,2021-09-11T15:00:00+00:00,2021-09-11T11:00:00-04:00,53267.297,53275,51254.1484375
12,12,2021-09-11T16:00:00+00:00,2021-09-11T12:00:00-04:00,58080.41,56650,55572.205078125
13,13,2021-09-11T17:00:00+00:00,2021-09-11T13:00:00-04:00,61106.34,59938,58527.169921875
14,14,2021-09-11T18:00:00+00:00,2021-09-11T14:00:00-04:00,66137.586,62660,62328.79296875
15,15,2021-09-11T19:00:00+00:00,2021-09-11T15:00:00-04:00,69038.516,64491,64714.2578125
16,16,2021-09-11T20:00:00+00:00,2021-09-11T16:00:00-04:00,70322.08,65548,66020.0390625
17,17,2021-09-11T21:00:00+00:00,2021-09-11T17:00:00-04:00,69079.9,64957,65126.94921875
18,18,2021-09-11T22:00:00+00:00,2021-09-11T18:00:00-04:00,65786.91,62386,62616.453125
19,19,2021-09-11T23:00:00+00:00,2021-09-11T19:00:00-04:00,62715.168,58973,59758.083984375
20,20,2021-09-12T00:00:00+00:00,2021-09-11T20:00:00-04:00,59637.098,56492,56669.548828125
21,21,2021-09-12T01:00:00+00:00,2021-09-11T21:00:00-04:00,54764.504,53289,53114.751953125
22,22,2021-09-12T02:00:00+00:00,2021-09-11T22:00:00-04:00,50090.188,50029,49502.59375
23,23,2021-09-12T03:00:00+00:00,2021-09-11T23:00:00-04:00,45600.312,46728,45927.65625
0,0,2021-09-12T04:00:00+00:00,2021-09-12T00:00:00-04:00,42673.99,43660,43056.494140625
1,1,2021-09-12T05:00:00+00:00,2021-09-12T01:00:00-04:00,38960.84,41228,40041.419921875
2,2,2021-09-12T06:00:00+00:00,2021-09-12T02:00:00-04:00,37964.207,39248,38732.103515625
3,3,2021-09-12T07:00:00+00:00,2021-09-12T03:00:00-04:00,36502.477,37908,37313.73828125
4,4,2021-09-12T08:00:00+00:00,2021-09-12T04:00:00-04:00,35391.5,37158,36416.75
5,5,2021-09-12T09:00:00+00:00,2021-09-12T05:00:00-04:00,35226.59,36935,36045.294921875
6,6,2021-09-12T10:00:00+00:00,2021-09-12T06:00:00-04:00,35601.17,37192,36350.0859375
7,7,2021-09-12T11:00:00+00:00,2021-09-12T07:00:00-04:00,36608.17,37198,36859.0859375
8,8,2021-09-12T12:00:00+00:00,2021-09-12T08:00:00-04:00,38244.688,38707,38429.34375
9,9,2021-09-12T13:00:00+00:00,2021-09-12T09:00:00-04:00,40851.543,41725,41607.771484375
10,10,2021-09-12T14:00:00+00:00,2021-09-12T10:00:00-04:00,46754.984,45324,46253.9921875
11,11,2021-09-12T15:00:00+00:00,2021-09-12T11:00:00-04:00,51440.676,49205,51122.837890625
12,12,2021-09-12T16:00:00+00:00,2021-09-12T12:00:00-04:00,56096.22,52786,55032.609375
13,13,2021-09-12T17:00:00+00:00,2021-09-12T13:00:00-04:00,58969.01,55973,57885.005859375
14,14,2021-09-12T18:00:00+00:00,2021-09-12T14:00:00-04:00,60859.688,58530,60028.84375
15,15,2021-09-12T19:00:00+00:00,2021-09-12T15:00:00-04:00,61703.203,60459,61138.6015625
16,16,2021-09-12T20:00:00+00:00,2021-09-12T16:00:00-04:00,62348.47,61420,61742.734375
17,17,2021-09-12T21:00:00+00:00,2021-09-12T17:00:00-04:00,62430.137,61049,61484.068359375
18,18,2021-09-12T22:00:00+00:00,2021-09-12T18:00:00-04:00,60260.258,58992,59823.62890625
19,19,2021-09-12T23:00:00+00:00,2021-09-12T19:00:00-04:00,56958.445,56087,57284.22265625
20,20,2021-09-13T00:00:00+00:00,2021-09-12T20:00:00-04:00,55927.535,54192,55987.267578125
21,21,2021-09-13T01:00:00+00:00,2021-09-12T21:00:00-04:00,51021.863,51669,52575.431640625
22,22,2021-09-13T02:00:00+00:00,2021-09-12T22:00:00-04:00,48718.19,48884,49805.595703125
23,23,2021-09-13T03:00:00+00:00,2021-09-12T23:00:00-04:00,45689.906,46027,46610.953125
0,0,2021-09-13T04:00:00+00:00,2021-09-13T00:00:00-04:00,43007.535,43322,43723.267578125
1,1,2021-09-13T05:00:00+00:00,2021-09-13T01:00:00-04:00,40570.52,41136,41222.259765625
2,2,2021-09-13T06:00:00+00:00,2021-09-13T02:00:00-04:00,38060.426,39382,39290.212890625
3,3,2021-09-13T07:00:00+00:00,2021-09-13T03:00:00-04:00,36796.332,38208,38342.166015625
4,4,2021-09-13T08:00:00+00:00,2021-09-13T04:00:00-04:00,35635.17,37337,37801.0859375
5,5,2021-09-13T09:00:00+00:00,2021-09-13T05:00:00-04:00,35485.234,36955,38497.6171875
6,6,2021-09-13T10:00:00+00:00,2021-09-13T06:00:00-04:00,35706.043,36973,39940.521484375
7,7,2021-09-13T11:00:00+00:00,2021-09-13T07:00:00-04:00,35911.96,37024,40457.48046875
8,8,2021-09-13T12:00:00+00:00,2021-09-13T08:00:00-04:00,36960.24,38912,41531.119140625
9,9,2021-09-13T13:00:00+00:00,2021-09-13T09:00:00-04:00,39523.934,42208,43527.966796875
10,10,2021-09-13T14:00:00+00:00,2021-09-13T10:00:00-04:00,45412.043,46326,47454.521484375
11,11,2021-09-13T15:00:00+00:00,2021-09-13T11:00:00-04:00,50974.203,50213,51244.1015625
12,12,2021-09-13T16:00:00+00:00,2021-09-13T12:00:00-04:00,54318.883,53747,53906.94140625
13,13,2021-09-13T17:00:00+00:00,2021-09-13T13:00:00-04:00,58500.547,56814,56484.7734375
14,14,2021-09-13T18:00:00+00:00,2021-09-13T14:00:00-04:00,60600.8,59158,57655.400390625
15,15,2021-09-13T19:00:00+00:00,2021-09-13T15:00:00-04:00,61650.85,60505,58998.42578125
16,16,2021-09-13T20:00:00+00:00,2021-09-13T16:00:00-04:00,62740.703,60932,59897.3515625
17,17,2021-09-13T21:00:00+00:00,2021-09-13T17:00:00-04:00,61384.38,60675,59673.689453125
18,18,2021-09-13T22:00:00+00:00,2021-09-13T18:00:00-04:00,60189.45,59211,58456.224609375
19,19,2021-09-13T23:00:00+00:00,2021-09-13T19:00:00-04:00,60210.316,57534,57593.158203125
20,20,2021-09-14T00:00:00+00:00,2021-09-13T20:00:00-04:00,56559.508,56474,54877.25390625
21,21,2021-09-14T01:00:00+00:00,2021-09-13T21:00:00-04:00,53770.188,53985,52357.59375
22,22,2021-09-14T02:00:00+00:00,2021-09-13T22:00:00-04:00,49282.547,50609,48748.2734375
23,23,2021-09-14T03:00:00+00:00,2021-09-13T23:00:00-04:00,45042.047,47013,45014.5234375
0,0,2021-09-14T04:00:00+00:00,2021-09-14T00:00:00-04:00,40680.043,43981,41403.021484375
1,1,2021-09-14T05:00:00+00:00,2021-09-14T01:00:00-04:00,38759.16,41847,39398.080078125
2,2,2021-09-14T06:00:00+00:00,2021-09-14T02:00:00-04:00,37499.387,40541,37870.193359375
3,3,2021-09-14T07:00:00+00:00,2021-09-14T03:00:00-04:00,36530.188,39844,37286.59375
4,4,2021-09-14T08:00:00+00:00,2021-09-14T04:00:00-04:00,36490.223,40034,36996.111328125
5,5,2021-09-14T09:00:00+00:00,2021-09-14T05:00:00-04:00,37675.074,41518,37895.537109375
6,6,2021-09-14T10:00:00+00:00,2021-09-14T06:00:00-04:00,40187.625,43996,39239.3125
7,7,2021-09-14T11:00:00+00:00,2021-09-14T07:00:00-04:00,40232.39,45100,39761.1953125
8,8,2021-09-14T12:00:00+00:00,2021-09-14T08:00:00-04:00,40456.37,45822,40440.185546875
9,9,2021-09-14T13:00:00+00:00,2021-09-14T09:00:00-04:00,41180.82,47419,41887.91015625
10,10,2021-09-14T14:00:00+00:00,2021-09-14T10:00:00-04:00,44655.23,49466,45086.615234375
11,11,2021-09-14T15:00:00+00:00,2021-09-14T11:00:00-04:00,49021.375,51570,48651.6875
12,12,2021-09-14T16:00:00+00:00,2021-09-14T12:00:00-04:00,51783.44,53248,51244.720703125
13,13,2021-09-14T17:00:00+00:00,2021-09-14T13:00:00-04:00,54672.78,54371,53712.390625
14,14,2021-09-14T18:00:00+00:00,2021-09-14T14:00:00-04:00,55276.83,55579,54217.4140625
15,15,2021-09-14T19:00:00+00:00,2021-09-14T15:00:00-04:00,57312.03,56432,56058.015625
16,16,2021-09-14T20:00:00+00:00,2021-09-14T16:00:00-04:00,58559.78,57492,57195.890625
17,17,2021-09-14T21:00:00+00:00,2021-09-14T17:00:00-04:00,58991.316,57652,57416.658203125
18,18,2021-09-14T22:00:00+00:00,2021-09-14T18:00:00-04:00,56280.73,56356,55409.865234375
19,19,2021-09-14T23:00:00+00:00,2021-09-14T19:00:00-04:00,55042.418,54601,54246.208984375
20,20,2021-09-15T00:00:00+00:00,2021-09-14T20:00:00-04:00,54869.188,53561,53629.59375
21,21,2021-09-15T01:00:00+00:00,2021-09-14T21:00:00-04:00,51717.727,51279,51084.36328125
22,22,2021-09-15T02:00:00+00:00,2021-09-14T22:00:00-04:00,46746.645,48014,47055.322265625
23,23,2021-09-15T03:00:00+00:00,2021-09-14T23:00:00-04:00,41958.434,44613,43197.216796875
0,0,2021-09-15T04:00:00+00:00,2021-09-15T00:00:00-04:00,36895.938,41895,39231.96875
1,1,2021-09-15T05:00:00+00:00,2021-09-15T01:00:00-04:00,35245.27,39715,37163.134765625
2,2,2021-09-15T06:00:00+00:00,2021-09-15T02:00:00-04:00,34617.42,38601,36354.2109375
3,3,2021-09-15T07:00:00+00:00,2021-09-15T03:00:00-04:00,33826.05,37717,35599.025390625
4,4,2021-09-15T08:00:00+00:00,2021-09-15T04:00:00-04:00,33447.906,37384,35423.453125
5,5,2021-09-15T09:00:00+00:00,2021-09-15T05:00:00-04:00,34650.266,37465,36646.1328125
6,6,2021-09-15T10:00:00+00:00,2021-09-15T06:00:00-04:00,37827.305,38649,39283.65234375
7,7,2021-09-15T11:00:00+00:00,2021-09-15T07:00:00-04:00,39050.617,39487,40449.80859375
8,8,2021-09-15T12:00:00+00:00,2021-09-15T08:00:00-04:00,39416.094,40545,41217.546875
9,9,2021-09-15T13:00:00+00:00,2021-09-15T09:00:00-04:00,40960.72,42796,42997.859375
10,10,2021-09-15T14:00:00+00:00,2021-09-15T10:00:00-04:00,44870.277,45514,45802.138671875
11,11,2021-09-15T15:00:00+00:00,2021-09-15T11:00:00-04:00,48848.61,48125,48957.8046875
12,12,2021-09-15T16:00:00+00:00,2021-09-15T12:00:00-04:00,53195.78,50508,52151.890625
13,13,2021-09-15T17:00:00+00:00,2021-09-15T13:00:00-04:00,56560.652,52171,54960.326171875
14,14,2021-09-15T18:00:00+00:00,2021-09-15T14:00:00-04:00,58482.97,53651,57394.484375
15,15,2021-09-15T19:00:00+00:00,2021-09-15T15:00:00-04:00,61654.4,54845,59532.19921875
16,16,2021-09-15T20:00:00+00:00,2021-09-15T16:00:00-04:00,62396.027,55680,60664.513671875
17,17,2021-09-15T21:00:00+00:00,2021-09-15T17:00:00-04:00,63310.367,55599,61119.18359375
18,18,2021-09-15T22:00:00+00:00,2021-09-15T18:00:00-04:00,62660.793,54537,60430.396484375
19,19,2021-09-15T23:00:00+00:00,2021-09-15T19:00:00-04:00,59087.684,53243,57834.841796875
20,20,2021-09-16T00:00:00+00:00,2021-09-15T20:00:00-04:00,57274.63,52482,56188.814453125
21,21,2021-09-16T01:00:00+00:00,2021-09-15T21:00:00-04:00,53702.89,50292,53162.4453125
22,22,2021-09-16T02:00:00+00:00,2021-09-15T22:00:00-04:00,48801.824,47119,48882.412109375
23,23,2021-09-16T03:00:00+00:00,2021-09-15T23:00:00-04:00,44994.1,43966,45332.55078125
0,0,2021-09-16T04:00:00+00:00,2021-09-16T00:00:00-04:00,40705.68,41055,41571.83984375
1,1,2021-09-16T05:00:00+00:00,2021-09-16T01:00:00-04:00,37589.99,39248,38715.494140625
2,2,2021-09-16T06:00:00+00:00,2021-09-16T02:00:00-04:00,36083.41,38021,37091.205078125
3,3,2021-09-16T07:00:00+00:00,2021-09-16T03:00:00-04:00,35556.086,37334,36293.54296875
4,4,2021-09-16T08:00:00+00:00,2021-09-16T04:00:00-04:00,35292.215,37438,36135.107421875
5,5,2021-09-16T09:00:00+00:00,2021-09-16T05:00:00-04:00,36605.96,38531,37291.98046875
6,6,2021-09-16T10:00:00+00:00,2021-09-16T06:00:00-04:00,38379.266,40866,39309.1328125
7,7,2021-09-16T11:00:00+00:00,2021-09-16T07:00:00-04:00,39407.27,42017,40464.134765625
8,8,2021-09-16T12:00:00+00:00,2021-09-16T08:00:00-04:00,40050.277,42963,41225.638671875
9,9,2021-09-16T13:00:00+00:00,2021-09-16T09:00:00-04:00,41634.504,44661,43592.751953125
10,10,2021-09-16T14:00:00+00:00,2021-09-16T10:00:00-04:00,47409.77,46825,48053.884765625
11,11,2021-09-16T15:00:00+00:00,2021-09-16T11:00:00-04:00,54051.953,48986,52999.4765625
12,12,2021-09-16T16:00:00+00:00,2021-09-16T12:00:00-04:00,60364.465,51088,57431.732421875
13,13,2021-09-16T17:00:00+00:00,2021-09-16T13:00:00-04:00,62387.742,53713,59915.37109375
14,14,2021-09-16T18:00:00+00:00,2021-09-16T14:00:00-04:00,64403.53,55795,61901.265625
15,15,2021-09-16T19:00:00+00:00,2021-09-16T15:00:00-04:00,66064.77,57561,63553.38671875
16,16,2021-09-16T20:00:00+00:00,2021-09-16T16:00:00-04:00,68216.16,58847,65042.078125
17,17,2021-09-16T21:00:00+00:00,2021-09-16T17:00:00-04:00,67851.8,59158,64847.3984375
18,18,2021-09-16T22:00:00+00:00,2021-09-16T18:00:00-04:00,67437.445,57990,63822.72265625
19,19,2021-09-16T23:00:00+00:00,2021-09-16T19:00:00-04:00,63884.707,56345,61172.353515625
20,20,2021-09-17T00:00:00+00:00,2021-09-16T20:00:00-04:00,59954.32,55079,58340.16015625
21,21,2021-09-17T01:00:00+00:00,2021-09-16T21:00:00-04:00,56983.766,52350,55668.8828125
22,22,2021-09-17T02:00:00+00:00,2021-09-16T22:00:00-04:00,49892.543,48735,50420.771484375
23,23,2021-09-17T03:00:00+00:00,2021-09-16T23:00:00-04:00,45499.176,45097,46567.587890625
0,0,2021-09-17T04:00:00+00:00,2021-09-17T00:00:00-04:00,39861.06,42034,42178.029296875
1,1,2021-09-17T05:00:00+00:00,2021-09-17T01:00:00-04:00,36872.555,39732,39293.27734375
2,2,2021-09-17T06:00:00+00:00,2021-09-17T02:00:00-04:00,35989.258,38123,38089.62890625
3,3,2021-09-17T07:00:00+00:00,2021-09-17T03:00:00-04:00,35445.31,37201,37391.654296875
4,4,2021-09-17T08:00:00+00:00,2021-09-17T04:00:00-04:00,35483.977,37003,37246.98828125
5,5,2021-09-17T09:00:00+00:00,2021-09-17T05:00:00-04:00,36801.59,38031,38573.794921875
6,6,2021-09-17T10:00:00+00:00,2021-09-17T06:00:00-04:00,40546.293,40454,41314.146484375
7,7,2021-09-17T11:00:00+00:00,2021-09-17T07:00:00-04:00,40193.113,41417,41818.556640625
8,8,2021-09-17T12:00:00+00:00,2021-09-17T08:00:00-04:00,40532.895,42695,42353.447265625
9,9,2021-09-17T13:00:00+00:00,2021-09-17T09:00:00-04:00,41542.477,45377,44687.73828125
10,10,2021-09-17T14:00:00+00:00,2021-09-17T10:00:00-04:00,49050.66,48566,50450.830078125
11,11,2021-09-17T15:00:00+00:00,2021-09-17T11:00:00-04:00,54397.39,51602,55155.6953125
12,12,2021-09-17T16:00:00+00:00,2021-09-17T12:00:00-04:00,60880.324,54577,59673.662109375
13,13,2021-09-17T17:00:00+00:00,2021-09-17T13:00:00-04:00,63285.18,57332,62380.58984375
14,14,2021-09-17T18:00:00+00:00,2021-09-17T14:00:00-04:00,66630.04,59518,65598.01953125
15,15,2021-09-17T19:00:00+00:00,2021-09-17T15:00:00-04:00,67665.1,60953,66913.05078125
16,16,2021-09-17T20:00:00+00:00,2021-09-17T16:00:00-04:00,68607.13,61900,67937.56640625
17,17,2021-09-17T21:00:00+00:00,2021-09-17T17:00:00-04:00,68240.305,61656,67576.65234375
18,18,2021-09-17T22:00:00+00:00,2021-09-17T18:00:00-04:00,67052.734,60055,66129.3671875
19,19,2021-09-17T23:00:00+00:00,2021-09-17T19:00:00-04:00,63840.734,58200,62979.8671875
20,20,2021-09-18T00:00:00+00:00,2021-09-17T20:00:00-04:00,60821.25,56862,59949.625
21,21,2021-09-18T01:00:00+00:00,2021-09-17T21:00:00-04:00,57550.113,54217,56703.056640625
22,22,2021-09-18T02:00:00+00:00,2021-09-17T22:00:00-04:00,52434.223,50742,52544.111328125
23,23,2021-09-18T03:00:00+00:00,2021-09-17T23:00:00-04:00,46318.477,47136,47810.73828125
0,0,2021-09-18T04:00:00+00:00,2021-09-18T00:00:00-04:00,42426.32,43982,44357.66015625
1,1,2021-09-18T05:00:00+00:00,2021-09-18T01:00:00-04:00,39788.336,41752,41478.16796875
2,2,2021-09-18T06:00:00+00:00,2021-09-18T02:00:00-04:00,38506.0,40279,39817.0
3,3,2021-09-18T07:00:00+00:00,2021-09-18T03:00:00-04:00,37917.234,39257,38974.6171875
4,4,2021-09-18T08:00:00+00:00,2021-09-18T04:00:00-04:00,36877.516,39168,38034.2578125
5,5,2021-09-18T09:00:00+00:00,2021-09-18T05:00:00-04:00,37827.68,40106,38440.33984375
6,6,2021-09-18T10:00:00+00:00,2021-09-18T06:00:00-04:00,40508.05,42370,40136.025390625
7,7,2021-09-18T11:00:00+00:00,2021-09-18T07:00:00-04:00,40553.613,43251,40463.806640625
8,8,2021-09-18T12:00:00+00:00,2021-09-18T08:00:00-04:00,41255.336,44751,41747.66796875
9,9,2021-09-18T13:00:00+00:00,2021-09-18T09:00:00-04:00,44110.176,48000,45308.587890625
10,10,2021-09-18T14:00:00+00:00,2021-09-18T10:00:00-04:00,49493.77,51816,50418.884765625
11,11,2021-09-18T15:00:00+00:00,2021-09-18T11:00:00-04:00,55395.85,55246,55733.92578125
12,12,2021-09-18T16:00:00+00:00,2021-09-18T12:00:00-04:00,61314.812,58481,60355.90625
13,13,2021-09-18T17:00:00+00:00,2021-09-18T13:00:00-04:00,64025.32,61819,62831.66015625
14,14,2021-09-18T18:00:00+00:00,2021-09-18T14:00:00-04:00,66062.04,64465,64665.01953125
15,15,2021-09-18T19:00:00+00:00,2021-09-18T15:00:00-04:00,65803.945,66255,64846.47265625
16,16,2021-09-18T20:00:00+00:00,2021-09-18T16:00:00-04:00,66698.92,67284,65949.4609375
17,17,2021-09-18T21:00:00+00:00,2021-09-18T17:00:00-04:00,65357.38,67012,64872.189453125
18,18,2021-09-18T22:00:00+00:00,2021-09-18T18:00:00-04:00,62976.953,64649,63017.9765625
19,19,2021-09-18T23:00:00+00:00,2021-09-18T19:00:00-04:00,60908.945,61542,60652.47265625
20,20,2021-09-19T00:00:00+00:00,2021-09-18T20:00:00-04:00,59248.414,59063,58248.70703125
21,21,2021-09-19T01:00:00+00:00,2021-09-18T21:00:00-04:00,56458.055,56108,55276.02734375
22,22,2021-09-19T02:00:00+00:00,2021-09-18T22:00:00-04:00,52411.4,52704,51838.69921875
23,23,2021-09-19T03:00:00+00:00,2021-09-18T23:00:00-04:00,47091.676,49283,47758.337890625
0,0,2021-09-19T04:00:00+00:00,2021-09-19T00:00:00-04:00,45048.207,45939,45211.103515625
1,1,2021-09-19T05:00:00+00:00,2021-09-19T01:00:00-04:00,42286.11,43228,42577.0546875
2,2,2021-09-19T06:00:00+00:00,2021-09-19T02:00:00-04:00,40878.418,41424,40974.708984375
3,3,2021-09-19T07:00:00+00:00,2021-09-19T03:00:00-04:00,39291.895,40041,39478.447265625
4,4,2021-09-19T08:00:00+00:00,2021-09-19T04:00:00-04:00,38174.86,39241,38454.4296875
5,5,2021-09-19T09:00:00+00:00,2021-09-19T05:00:00-04:00,37394.887,39211,37890.443359375
6,6,2021-09-19T10:00:00+00:00,2021-09-19T06:00:00-04:00,37273.55,39733,37931.775390625
7,7,2021-09-19T11:00:00+00:00,2021-09-19T07:00:00-04:00,36796.184,40290,37780.091796875
8,8,2021-09-19T12:00:00+00:00,2021-09-19T08:00:00-04:00,38568.418,42591,39381.208984375
9,9,2021-09-19T13:00:00+00:00,2021-09-19T09:00:00-04:00,43218.883,46723,43948.44140625
10,10,2021-09-19T14:00:00+00:00,2021-09-19T10:00:00-04:00,49679.215,51280,49602.607421875
11,11,2021-09-19T15:00:00+00:00,2021-09-19T11:00:00-04:00,55372.21,55585,54712.10546875
12,12,2021-09-19T16:00:00+00:00,2021-09-19T12:00:00-04:00,61685.047,59080,60026.0234375
13,13,2021-09-19T17:00:00+00:00,2021-09-19T13:00:00-04:00,63902.703,61671,62622.3515625
14,14,2021-09-19T18:00:00+00:00,2021-09-19T14:00:00-04:00,65468.633,63149,64634.81640625
15,15,2021-09-19T19:00:00+00:00,2021-09-19T15:00:00-04:00,66002.47,64393,65733.234375
16,16,2021-09-19T20:00:00+00:00,2021-09-19T16:00:00-04:00,67360.336,65009,67181.16796875
17,17,2021-09-19T21:00:00+00:00,2021-09-19T17:00:00-04:00,66296.67,64582,66744.8359375
18,18,2021-09-19T22:00:00+00:00,2021-09-19T18:00:00-04:00,64627.12,62624,65297.060546875
19,19,2021-09-19T23:00:00+00:00,2021-09-19T19:00:00-04:00,62350.004,59690,62901.001953125
20,20,2021-09-20T00:00:00+00:00,2021-09-19T20:00:00-04:00,61184.86,57249,61124.9296875
21,21,2021-09-20T01:00:00+00:00,2021-09-19T21:00:00-04:00,57965.535,54421,57948.767578125
22,22,2021-09-20T02:00:00+00:00,2021-09-19T22:00:00-04:00,54572.98,51304,54462.490234375
23,23,2021-09-20T03:00:00+00:00,2021-09-19T23:00:00-04:00,50366.023,48194,50501.51171875
0,0,2021-09-01T04:00:00+00:00,2021-09-01T00:00:00-04:00,48653.816,49660,50442.408203125
1,1,2021-09-01T05:00:00+00:00,2021-09-01T01:00:00-04:00,46110.5,47130,47782.75
2,2,2021-09-01T06:00:00+00:00,2021-09-01T02:00:00-04:00,44190.867,45460,45912.93359375
3,3,2021-09-01T07:00:00+00:00,2021-09-01T03:00:00-04:00,43207.24,44372,44721.619140625
4,4,2021-09-01T08:00:00+00:00,2021-09-01T04:00:00-04:00,43106.45,44072,44686.724609375
5,5,2021-09-01T09:00:00+00:00,2021-09-01T05:00:00-04:00,44664.17,45007,45819.5859375
6,6,2021-09-01T10:00:00+00:00,2021-09-01T06:00:00-04:00,45664.8,47009,47198.900390625
7,7,2021-09-01T11:00:00+00:00,2021-09-01T07:00:00-04:00,46697.496,47456,48140.748046875
8,8,2021-09-01T12:00:00+00:00,2021-09-01T08:00:00-04:00,47746.03,49562,49222.015625
9,9,2021-09-01T13:00:00+00:00,2021-09-01T09:00:00-04:00,49131.957,53532,51997.978515625
10,10,2021-09-01T14:00:00+00:00,2021-09-01T10:00:00-04:00,54012.09,58081,56655.544921875
11,11,2021-09-01T15:00:00+00:00,2021-09-01T11:00:00-04:00,61062.59,62614,62653.794921875
12,12,2021-09-01T16:00:00+00:00,2021-09-01T12:00:00-04:00,65900.02,66641,66768.01171875
13,13,2021-09-01T17:00:00+00:00,2021-09-01T13:00:00-04:00,69302.76,70255,70328.87890625
14,14,2021-09-01T18:00:00+00:00,2021-09-01T14:00:00-04:00,71056.305,72570,71866.15234375
15,15,2021-09-01T19:00:00+00:00,2021-09-01T15:00:00-04:00,72221.836,73300,71841.41796875
16,16,2021-09-01T20:00:00+00:00,2021-09-01T16:00:00-04:00,72147.11,73475,71945.5546875
17,17,2021-09-01T21:00:00+00:00,2021-09-01T17:00:00-04:00,70961.48,73177,71428.73828125
18,18,2021-09-01T22:00:00+00:00,2021-09-01T18:00:00-04:00,68792.82,71818,69751.91015625
19,19,2021-09-01T23:00:00+00:00,2021-09-01T19:00:00-04:00,67005.09,69301,68084.046875
20,20,2021-09-02T00:00:00+00:00,2021-09-01T20:00:00-04:00,66612.71,67316,66828.85546875
21,21,2021-09-02T01:00:00+00:00,2021-09-01T21:00:00-04:00,64123.695,64041,64158.84765625
22,22,2021-09-02T02:00:00+00:00,2021-09-01T22:00:00-04:00,57814.133,59701,58968.06640625
23,23,2021-09-02T03:00:00+00:00,2021-09-01T23:00:00-04:00,52854.598,55860,54488.798828125
