,Unnamed: 0,utc_datetime,local_datetime,value,live,ensemblevalue
0,0,2021-09-10T04:00:00+00:00,2021-09-10T00:00:00-04:00,16382.631,15511.0,15750.3154296875
1,1,2021-09-10T05:00:00+00:00,2021-09-10T01:00:00-04:00,15342.738,14788.0,14922.869140625
2,2,2021-09-10T06:00:00+00:00,2021-09-10T02:00:00-04:00,14805.39,14312.0,14431.69482421875
3,3,2021-09-10T07:00:00+00:00,2021-09-10T03:00:00-04:00,14456.018,14027.0,14122.0087890625
4,4,2021-09-10T08:00:00+00:00,2021-09-10T04:00:00-04:00,14389.42,14033.0,14090.2099609375
5,5,2021-09-10T09:00:00+00:00,2021-09-10T05:00:00-04:00,14864.109,14591.0,14578.5546875
6,6,2021-09-10T10:00:00+00:00,2021-09-10T06:00:00-04:00,16152.535,15751.0,15783.767578125
7,7,2021-09-10T11:00:00+00:00,2021-09-10T07:00:00-04:00,17261.346,16601.0,16765.1728515625
8,8,2021-09-10T12:00:00+00:00,2021-09-10T08:00:00-04:00,17993.652,17272.0,17424.326171875
9,9,2021-09-10T13:00:00+00:00,2021-09-10T09:00:00-04:00,18232.71,17595.0,17739.85546875
10,10,2021-09-10T14:00:00+00:00,2021-09-10T10:00:00-04:00,18563.408,17744.0,18016.7041015625
11,11,2021-09-10T15:00:00+00:00,2021-09-10T11:00:00-04:00,18961.916,17927.0,18312.9580078125
12,12,2021-09-10T16:00:00+00:00,2021-09-10T12:00:00-04:00,19687.81,18048.0,18768.4052734375
13,13,2021-09-10T17:00:00+00:00,2021-09-10T13:00:00-04:00,19706.145,18218.0,18915.072265625
14,14,2021-09-10T18:00:00+00:00,2021-09-10T14:00:00-04:00,19760.93,18409.0,19036.46484375
15,15,2021-09-10T19:00:00+00:00,2021-09-10T15:00:00-04:00,19823.562,18673.0,19239.78125
16,16,2021-09-10T20:00:00+00:00,2021-09-10T16:00:00-04:00,20161.209,18937.0,19520.1044921875
17,17,2021-09-10T21:00:00+00:00,2021-09-10T17:00:00-04:00,20497.518,19067.0,19669.7587890625
18,18,2021-09-10T22:00:00+00:00,2021-09-10T18:00:00-04:00,20474.355,18729.0,19429.677734375
19,19,2021-09-10T23:00:00+00:00,2021-09-10T19:00:00-04:00,19338.516,18413.0,18785.7578125
20,20,2021-09-11T00:00:00+00:00,2021-09-10T20:00:00-04:00,18971.389,17963.0,18378.1943359375
21,21,2021-09-11T01:00:00+00:00,2021-09-10T21:00:00-04:00,18180.549,17177.0,17585.2744140625
22,22,2021-09-11T02:00:00+00:00,2021-09-10T22:00:00-04:00,16824.736,16225.0,16442.8681640625
23,23,2021-09-11T03:00:00+00:00,2021-09-10T23:00:00-04:00,15459.793,15237.0,15292.396484375
0,0,2021-09-11T04:00:00+00:00,2021-09-11T00:00:00-04:00,14649.594,14350.0,14505.796875
1,1,2021-09-11T05:00:00+00:00,2021-09-11T01:00:00-04:00,14043.851,13733.0,13908.92529296875
2,2,2021-09-11T06:00:00+00:00,2021-09-11T02:00:00-04:00,13477.909,13335.0,13418.95458984375
3,3,2021-09-11T07:00:00+00:00,2021-09-11T03:00:00-04:00,13162.356,13082.0,13115.67822265625
4,4,2021-09-11T08:00:00+00:00,2021-09-11T04:00:00-04:00,12943.237,13023.0,12944.61865234375
5,5,2021-09-11T09:00:00+00:00,2021-09-11T05:00:00-04:00,13058.236,13207.0,13043.1181640625
6,6,2021-09-11T10:00:00+00:00,2021-09-11T06:00:00-04:00,13658.002,13639.0,13486.5009765625
7,7,2021-09-11T11:00:00+00:00,2021-09-11T07:00:00-04:00,14224.39,14206.0,13989.69482421875
8,8,2021-09-11T12:00:00+00:00,2021-09-11T08:00:00-04:00,14873.1,14812.0,14656.0498046875
9,9,2021-09-11T13:00:00+00:00,2021-09-11T09:00:00-04:00,15438.48,15280.0,15196.740234375
10,10,2021-09-11T14:00:00+00:00,2021-09-11T10:00:00-04:00,16110.329,15694.0,15710.16455078125
11,11,2021-09-11T15:00:00+00:00,2021-09-11T11:00:00-04:00,16234.138,16093.0,15942.56884765625
12,12,2021-09-11T16:00:00+00:00,2021-09-11T12:00:00-04:00,16431.832,16482.0,16244.916015625
13,13,2021-09-11T17:00:00+00:00,2021-09-11T13:00:00-04:00,16596.441,16813.0,16538.720703125
14,14,2021-09-11T18:00:00+00:00,2021-09-11T14:00:00-04:00,16989.996,17168.0,16984.998046875
15,15,2021-09-11T19:00:00+00:00,2021-09-11T15:00:00-04:00,17371.877,17510.0,17388.4384765625
16,16,2021-09-11T20:00:00+00:00,2021-09-11T16:00:00-04:00,18516.197,18025.0,18147.5986328125
17,17,2021-09-11T21:00:00+00:00,2021-09-11T17:00:00-04:00,19679.82,18448.0,18860.91015625
18,18,2021-09-11T22:00:00+00:00,2021-09-11T18:00:00-04:00,19766.738,18388.0,18858.369140625
19,19,2021-09-11T23:00:00+00:00,2021-09-11T19:00:00-04:00,19019.486,18274.0,18611.2431640625
20,20,2021-09-12T00:00:00+00:00,2021-09-11T20:00:00-04:00,18275.938,18013.0,18124.46875
21,21,2021-09-12T01:00:00+00:00,2021-09-11T21:00:00-04:00,17473.96,17394.0,17382.48046875
22,22,2021-09-12T02:00:00+00:00,2021-09-11T22:00:00-04:00,16482.92,16611.0,16482.4599609375
23,23,2021-09-12T03:00:00+00:00,2021-09-11T23:00:00-04:00,15477.994,15826.0,15545.9970703125
0,0,2021-09-12T04:00:00+00:00,2021-09-12T00:00:00-04:00,14836.593,15058.0,14719.79638671875
1,1,2021-09-12T05:00:00+00:00,2021-09-12T01:00:00-04:00,14164.321,14478.0,14116.16064453125
2,2,2021-09-12T06:00:00+00:00,2021-09-12T02:00:00-04:00,13687.613,14034.0,13670.306640625
3,3,2021-09-12T07:00:00+00:00,2021-09-12T03:00:00-04:00,13439.779,13797.0,13390.8896484375
4,4,2021-09-12T08:00:00+00:00,2021-09-12T04:00:00-04:00,13304.755,13691.0,13234.87744140625
5,5,2021-09-12T09:00:00+00:00,2021-09-12T05:00:00-04:00,13335.562,13789.0,13248.78076171875
6,6,2021-09-12T10:00:00+00:00,2021-09-12T06:00:00-04:00,13407.793,14079.0,13367.896484375
7,7,2021-09-12T11:00:00+00:00,2021-09-12T07:00:00-04:00,14225.709,14487.0,13968.8544921875
8,8,2021-09-12T12:00:00+00:00,2021-09-12T08:00:00-04:00,14985.091,15206.0,14801.04541015625
9,9,2021-09-12T13:00:00+00:00,2021-09-12T09:00:00-04:00,15458.114,15953.0,15493.55712890625
10,10,2021-09-12T14:00:00+00:00,2021-09-12T10:00:00-04:00,16655.623,16607.0,16501.3115234375
11,11,2021-09-12T15:00:00+00:00,2021-09-12T11:00:00-04:00,17691.691,17333.0,17443.345703125
12,12,2021-09-12T16:00:00+00:00,2021-09-12T12:00:00-04:00,18923.04,18041.0,18506.51953125
13,13,2021-09-12T17:00:00+00:00,2021-09-12T13:00:00-04:00,20370.238,18665.0,19625.119140625
14,14,2021-09-12T18:00:00+00:00,2021-09-12T14:00:00-04:00,21509.89,19207.0,20574.4453125
15,15,2021-09-12T19:00:00+00:00,2021-09-12T15:00:00-04:00,22117.172,19810.0,21170.5859375
16,16,2021-09-12T20:00:00+00:00,2021-09-12T16:00:00-04:00,23108.768,20330.0,21909.8837890625
17,17,2021-09-12T21:00:00+00:00,2021-09-12T17:00:00-04:00,22893.986,20708.0,21932.4931640625
18,18,2021-09-12T22:00:00+00:00,2021-09-12T18:00:00-04:00,22400.002,20746.0,21597.0009765625
19,19,2021-09-12T23:00:00+00:00,2021-09-12T19:00:00-04:00,22434.086,20935.0,21644.04296875
20,20,2021-09-13T00:00:00+00:00,2021-09-12T20:00:00-04:00,21956.623,20707.0,21233.8115234375
21,21,2021-09-13T01:00:00+00:00,2021-09-12T21:00:00-04:00,20737.445,19932.0,20140.22265625
22,22,2021-09-13T02:00:00+00:00,2021-09-12T22:00:00-04:00,19822.107,18787.0,19092.5537109375
23,23,2021-09-13T03:00:00+00:00,2021-09-12T23:00:00-04:00,18304.943,17657.0,17744.9716796875
0,0,2021-09-13T04:00:00+00:00,2021-09-13T00:00:00-04:00,17008.045,16784.0,16607.0224609375
1,1,2021-09-13T05:00:00+00:00,2021-09-13T01:00:00-04:00,16665.203,16147.0,16115.6015625
2,2,2021-09-13T06:00:00+00:00,2021-09-13T02:00:00-04:00,15998.895,15701.0,15537.447265625
3,3,2021-09-13T07:00:00+00:00,2021-09-13T03:00:00-04:00,15853.67,15474.0,15319.3349609375
4,4,2021-09-13T08:00:00+00:00,2021-09-13T04:00:00-04:00,15901.267,15549.0,15354.63330078125
5,5,2021-09-13T09:00:00+00:00,2021-09-13T05:00:00-04:00,16007.401,16237.0,15726.70068359375
6,6,2021-09-13T10:00:00+00:00,2021-09-13T06:00:00-04:00,17366.598,17608.0,17040.298828125
7,7,2021-09-13T11:00:00+00:00,2021-09-13T07:00:00-04:00,18892.236,18566.0,18373.1181640625
8,8,2021-09-13T12:00:00+00:00,2021-09-13T08:00:00-04:00,19637.121,19414.0,19275.060546875
9,9,2021-09-13T13:00:00+00:00,2021-09-13T09:00:00-04:00,20298.459,20165.0,19983.7294921875
10,10,2021-09-13T14:00:00+00:00,2021-09-13T10:00:00-04:00,21709.266,20677.0,21001.1328125
11,11,2021-09-13T15:00:00+00:00,2021-09-13T11:00:00-04:00,22754.307,21220.0,21791.6533203125
12,12,2021-09-13T16:00:00+00:00,2021-09-13T12:00:00-04:00,23416.12,21693.0,22384.0595703125
13,13,2021-09-13T17:00:00+00:00,2021-09-13T13:00:00-04:00,24264.285,22230.0,23046.642578125
14,14,2021-09-13T18:00:00+00:00,2021-09-13T14:00:00-04:00,24399.115,22603.0,23267.5576171875
15,15,2021-09-13T19:00:00+00:00,2021-09-13T15:00:00-04:00,25143.615,23154.0,23810.3076171875
16,16,2021-09-13T20:00:00+00:00,2021-09-13T16:00:00-04:00,25805.365,23687.0,24234.6826171875
17,17,2021-09-13T21:00:00+00:00,2021-09-13T17:00:00-04:00,25866.258,23717.0,24242.12890625
18,18,2021-09-13T22:00:00+00:00,2021-09-13T18:00:00-04:00,25904.867,23109.0,23999.43359375
19,19,2021-09-13T23:00:00+00:00,2021-09-13T19:00:00-04:00,25365.832,22738.0,23574.916015625
20,20,2021-09-14T00:00:00+00:00,2021-09-13T20:00:00-04:00,23892.785,22028.0,22523.892578125
21,21,2021-09-14T01:00:00+00:00,2021-09-13T21:00:00-04:00,22371.291,20863.0,21160.6455078125
22,22,2021-09-14T02:00:00+00:00,2021-09-13T22:00:00-04:00,20328.854,19129.0,19449.4267578125
23,23,2021-09-14T03:00:00+00:00,2021-09-13T23:00:00-04:00,18409.248,17732.0,17837.1240234375
0,0,2021-09-14T04:00:00+00:00,2021-09-14T00:00:00-04:00,16761.818,16698.0,16493.9091796875
1,1,2021-09-14T05:00:00+00:00,2021-09-14T01:00:00-04:00,15945.735,15943.0,15698.86767578125
2,2,2021-09-14T06:00:00+00:00,2021-09-14T02:00:00-04:00,15474.005,15437.0,15182.50244140625
3,3,2021-09-14T07:00:00+00:00,2021-09-14T03:00:00-04:00,15453.562,15123.0,15006.78076171875
4,4,2021-09-14T08:00:00+00:00,2021-09-14T04:00:00-04:00,15103.545,15147.0,14811.7724609375
5,5,2021-09-14T09:00:00+00:00,2021-09-14T05:00:00-04:00,15802.678,15776.0,15425.8388671875
6,6,2021-09-14T10:00:00+00:00,2021-09-14T06:00:00-04:00,17234.518,17081.0,16725.2587890625
7,7,2021-09-14T11:00:00+00:00,2021-09-14T07:00:00-04:00,18350.143,18059.0,17801.5712890625
8,8,2021-09-14T12:00:00+00:00,2021-09-14T08:00:00-04:00,18909.562,18739.0,18550.78125
9,9,2021-09-14T13:00:00+00:00,2021-09-14T09:00:00-04:00,19493.707,19227.0,19163.353515625
10,10,2021-09-14T14:00:00+00:00,2021-09-14T10:00:00-04:00,20445.22,19700.0,19880.1103515625
11,11,2021-09-14T15:00:00+00:00,2021-09-14T11:00:00-04:00,20908.902,20362.0,20324.451171875
12,12,2021-09-14T16:00:00+00:00,2021-09-14T12:00:00-04:00,21566.215,21011.0,20896.107421875
13,13,2021-09-14T17:00:00+00:00,2021-09-14T13:00:00-04:00,22300.568,21665.0,21514.7841796875
14,14,2021-09-14T18:00:00+00:00,2021-09-14T14:00:00-04:00,23688.719,22132.0,22421.859375
15,15,2021-09-14T19:00:00+00:00,2021-09-14T15:00:00-04:00,24415.156,22459.0,23043.578125
16,16,2021-09-14T20:00:00+00:00,2021-09-14T16:00:00-04:00,24603.988,22761.0,23337.494140625
17,17,2021-09-14T21:00:00+00:00,2021-09-14T17:00:00-04:00,24415.818,22862.0,23305.9091796875
18,18,2021-09-14T22:00:00+00:00,2021-09-14T18:00:00-04:00,23771.525,22490.0,22830.7626953125
19,19,2021-09-14T23:00:00+00:00,2021-09-14T19:00:00-04:00,23057.594,22399.0,22334.796875
20,20,2021-09-15T00:00:00+00:00,2021-09-14T20:00:00-04:00,22485.295,21900.0,21785.6474609375
21,21,2021-09-15T01:00:00+00:00,2021-09-14T21:00:00-04:00,21455.531,20941.0,20779.265625
22,22,2021-09-15T02:00:00+00:00,2021-09-14T22:00:00-04:00,19901.188,19861.0,19398.59375
23,23,2021-09-15T03:00:00+00:00,2021-09-14T23:00:00-04:00,18573.719,18693.0,18134.359375
0,0,2021-09-15T04:00:00+00:00,2021-09-15T00:00:00-04:00,17627.332,17734.0,17406.166015625
1,1,2021-09-15T05:00:00+00:00,2021-09-15T01:00:00-04:00,16820.918,17008.0,16616.958984375
2,2,2021-09-15T06:00:00+00:00,2021-09-15T02:00:00-04:00,16223.07,16482.0,16054.53515625
3,3,2021-09-15T07:00:00+00:00,2021-09-15T03:00:00-04:00,15887.989,16165.0,15731.99462890625
4,4,2021-09-15T08:00:00+00:00,2021-09-15T04:00:00-04:00,15774.448,16205.0,15664.72412109375
5,5,2021-09-15T09:00:00+00:00,2021-09-15T05:00:00-04:00,16349.794,16936.0,16261.39697265625
6,6,2021-09-15T10:00:00+00:00,2021-09-15T06:00:00-04:00,17569.18,18360.0,17492.58984375
7,7,2021-09-15T11:00:00+00:00,2021-09-15T07:00:00-04:00,19044.844,19504.0,18797.421875
8,8,2021-09-15T12:00:00+00:00,2021-09-15T08:00:00-04:00,19719.453,20453.0,19705.7265625
9,9,2021-09-15T13:00:00+00:00,2021-09-15T09:00:00-04:00,20316.227,21223.0,20445.11328125
10,10,2021-09-15T14:00:00+00:00,2021-09-15T10:00:00-04:00,21475.45,21889.0,21395.224609375
11,11,2021-09-15T15:00:00+00:00,2021-09-15T11:00:00-04:00,22723.867,22578.0,22337.43359375
12,12,2021-09-15T16:00:00+00:00,2021-09-15T12:00:00-04:00,24459.195,23201.0,23499.59765625
13,13,2021-09-15T17:00:00+00:00,2021-09-15T13:00:00-04:00,25379.35,23849.0,24249.6748046875
14,14,2021-09-15T18:00:00+00:00,2021-09-15T14:00:00-04:00,25800.55,24349.0,24667.275390625
15,15,2021-09-15T19:00:00+00:00,2021-09-15T15:00:00-04:00,26309.217,24578.0,25101.6083984375
16,16,2021-09-15T20:00:00+00:00,2021-09-15T16:00:00-04:00,26844.396,24613.0,25452.6982421875
17,17,2021-09-15T21:00:00+00:00,2021-09-15T17:00:00-04:00,26457.336,24410.0,25158.16796875
18,18,2021-09-15T22:00:00+00:00,2021-09-15T18:00:00-04:00,25398.928,23599.0,24271.4638671875
19,19,2021-09-15T23:00:00+00:00,2021-09-15T19:00:00-04:00,25081.93,23137.0,23835.46484375
20,20,2021-09-16T00:00:00+00:00,2021-09-15T20:00:00-04:00,24369.465,22401.0,23130.232421875
21,21,2021-09-16T01:00:00+00:00,2021-09-15T21:00:00-04:00,23800.541,21342.0,22268.7705078125
22,22,2021-09-16T02:00:00+00:00,2021-09-15T22:00:00-04:00,21460.963,19961.0,20385.9814453125
23,23,2021-09-16T03:00:00+00:00,2021-09-15T23:00:00-04:00,19406.842,18525.0,18696.4208984375
0,0,2021-09-16T04:00:00+00:00,2021-09-16T00:00:00-04:00,17417.082,17421.0,17109.541015625
1,1,2021-09-16T05:00:00+00:00,2021-09-16T01:00:00-04:00,16688.143,16635.0,16354.5712890625
2,2,2021-09-16T06:00:00+00:00,2021-09-16T02:00:00-04:00,15913.243,16082.0,15689.12158203125
3,3,2021-09-16T07:00:00+00:00,2021-09-16T03:00:00-04:00,15817.384,15747.0,15477.69189453125
4,4,2021-09-16T08:00:00+00:00,2021-09-16T04:00:00-04:00,15500.187,15697.0,15303.09326171875
5,5,2021-09-16T09:00:00+00:00,2021-09-16T05:00:00-04:00,15968.645,16175.0,15810.822265625
6,6,2021-09-16T10:00:00+00:00,2021-09-16T06:00:00-04:00,17488.832,17245.0,17170.916015625
7,7,2021-09-16T11:00:00+00:00,2021-09-16T07:00:00-04:00,18463.916,18114.0,18116.9580078125
8,8,2021-09-16T12:00:00+00:00,2021-09-16T08:00:00-04:00,19249.04,18710.0,18919.01953125
9,9,2021-09-16T13:00:00+00:00,2021-09-16T09:00:00-04:00,19953.756,19104.0,19570.8779296875
10,10,2021-09-16T14:00:00+00:00,2021-09-16T10:00:00-04:00,20276.605,19420.0,19959.302734375
11,11,2021-09-16T15:00:00+00:00,2021-09-16T11:00:00-04:00,20596.963,19909.0,20341.4814453125
12,12,2021-09-16T16:00:00+00:00,2021-09-16T12:00:00-04:00,20660.312,20314.0,20565.65625
13,13,2021-09-16T17:00:00+00:00,2021-09-16T13:00:00-04:00,20999.096,20665.0,20913.5478515625
14,14,2021-09-16T18:00:00+00:00,2021-09-16T14:00:00-04:00,21539.203,20870.0,21334.1015625
15,15,2021-09-16T19:00:00+00:00,2021-09-16T15:00:00-04:00,21600.082,21073.0,21522.041015625
16,16,2021-09-16T20:00:00+00:00,2021-09-16T16:00:00-04:00,21552.121,21416.0,21650.560546875
17,17,2021-09-16T21:00:00+00:00,2021-09-16T17:00:00-04:00,22045.727,21549.0,21936.36328125
18,18,2021-09-16T22:00:00+00:00,2021-09-16T18:00:00-04:00,22005.904,21279.0,21727.9521484375
19,19,2021-09-16T23:00:00+00:00,2021-09-16T19:00:00-04:00,21624.576,21182.0,21462.2880859375
20,20,2021-09-17T00:00:00+00:00,2021-09-16T20:00:00-04:00,21188.127,20775.0,20976.5634765625
21,21,2021-09-17T01:00:00+00:00,2021-09-16T21:00:00-04:00,20782.287,19931.0,20282.1435546875
22,22,2021-09-17T02:00:00+00:00,2021-09-16T22:00:00-04:00,19358.447,18796.0,18943.2236328125
23,23,2021-09-17T03:00:00+00:00,2021-09-16T23:00:00-04:00,17947.656,17619.0,17657.828125
0,0,2021-09-17T04:00:00+00:00,2021-09-17T00:00:00-04:00,17130.018,16686.0,16665.0087890625
1,1,2021-09-17T05:00:00+00:00,2021-09-17T01:00:00-04:00,16417.404,15988.0,15946.2021484375
2,2,2021-09-17T06:00:00+00:00,2021-09-17T02:00:00-04:00,15971.099,15500.0,15490.04931640625
3,3,2021-09-17T07:00:00+00:00,2021-09-17T03:00:00-04:00,15859.454,15235.0,15294.22705078125
4,4,2021-09-17T08:00:00+00:00,2021-09-17T04:00:00-04:00,15840.886,15286.0,15292.94287109375
5,5,2021-09-17T09:00:00+00:00,2021-09-17T05:00:00-04:00,16308.768,15948.0,15816.8837890625
6,6,2021-09-17T10:00:00+00:00,2021-09-17T06:00:00-04:00,17259.705,17313.0,16932.3525390625
7,7,2021-09-17T11:00:00+00:00,2021-09-17T07:00:00-04:00,18271.82,18377.0,17947.91015625
8,8,2021-09-17T12:00:00+00:00,2021-09-17T08:00:00-04:00,18996.74,19159.0,18779.3701171875
9,9,2021-09-17T13:00:00+00:00,2021-09-17T09:00:00-04:00,19582.322,19679.0,19468.1611328125
10,10,2021-09-17T14:00:00+00:00,2021-09-17T10:00:00-04:00,20119.879,20105.0,20009.939453125
11,11,2021-09-17T15:00:00+00:00,2021-09-17T11:00:00-04:00,20676.018,20484.0,20525.5087890625
12,12,2021-09-17T16:00:00+00:00,2021-09-17T12:00:00-04:00,21207.117,20771.0,20984.55859375
13,13,2021-09-17T17:00:00+00:00,2021-09-17T13:00:00-04:00,21168.252,21077.0,21129.6259765625
14,14,2021-09-17T18:00:00+00:00,2021-09-17T14:00:00-04:00,21394.908,21202.0,21373.4541015625
15,15,2021-09-17T19:00:00+00:00,2021-09-17T15:00:00-04:00,21651.816,21344.0,21613.408203125
16,16,2021-09-17T20:00:00+00:00,2021-09-17T16:00:00-04:00,21815.08,21610.0,21788.0400390625
17,17,2021-09-17T21:00:00+00:00,2021-09-17T17:00:00-04:00,22206.242,21683.0,21961.12109375
18,18,2021-09-17T22:00:00+00:00,2021-09-17T18:00:00-04:00,21968.746,21445.0,21604.873046875
19,19,2021-09-17T23:00:00+00:00,2021-09-17T19:00:00-04:00,21290.883,21274.0,21136.44140625
20,20,2021-09-18T00:00:00+00:00,2021-09-17T20:00:00-04:00,20945.361,20771.0,20639.6806640625
21,21,2021-09-18T01:00:00+00:00,2021-09-17T21:00:00-04:00,19958.146,19949.0,19728.5732421875
22,22,2021-09-18T02:00:00+00:00,2021-09-17T22:00:00-04:00,18912.295,18899.0,18676.6474609375
23,23,2021-09-18T03:00:00+00:00,2021-09-17T23:00:00-04:00,17512.74,17749.0,17432.3701171875
0,0,2021-09-18T04:00:00+00:00,2021-09-18T00:00:00-04:00,16372.795,16740.0,16370.3974609375
1,1,2021-09-18T05:00:00+00:00,2021-09-18T01:00:00-04:00,15975.668,15959.0,15781.333984375
2,2,2021-09-18T06:00:00+00:00,2021-09-18T02:00:00-04:00,15381.66,15457.0,15205.830078125
3,3,2021-09-18T07:00:00+00:00,2021-09-18T03:00:00-04:00,15023.683,15093.0,14841.34130859375
4,4,2021-09-18T08:00:00+00:00,2021-09-18T04:00:00-04:00,14680.71,14970.0,14577.35498046875
5,5,2021-09-18T09:00:00+00:00,2021-09-18T05:00:00-04:00,14768.951,15092.0,14678.9755859375
6,6,2021-09-18T10:00:00+00:00,2021-09-18T06:00:00-04:00,15247.911,15531.0,15124.95556640625
7,7,2021-09-18T11:00:00+00:00,2021-09-18T07:00:00-04:00,16095.818,16106.0,15861.9091796875
8,8,2021-09-18T12:00:00+00:00,2021-09-18T08:00:00-04:00,16615.4,17021.0,16546.2001953125
9,9,2021-09-18T13:00:00+00:00,2021-09-18T09:00:00-04:00,17080.277,17823.0,17155.138671875
10,10,2021-09-18T14:00:00+00:00,2021-09-18T10:00:00-04:00,18211.893,18546.0,18079.9462890625
11,11,2021-09-18T15:00:00+00:00,2021-09-18T11:00:00-04:00,18977.69,19207.0,18771.3447265625
12,12,2021-09-18T16:00:00+00:00,2021-09-18T12:00:00-04:00,19819.723,19819.0,19410.361328125
13,13,2021-09-18T17:00:00+00:00,2021-09-18T13:00:00-04:00,20255.26,20347.0,19798.1298828125
14,14,2021-09-18T18:00:00+00:00,2021-09-18T14:00:00-04:00,20486.58,20843.0,20132.7900390625
15,15,2021-09-18T19:00:00+00:00,2021-09-18T15:00:00-04:00,21169.07,21352.0,20620.03515625
16,16,2021-09-18T20:00:00+00:00,2021-09-18T16:00:00-04:00,21786.598,21796.0,21084.298828125
17,17,2021-09-18T21:00:00+00:00,2021-09-18T17:00:00-04:00,21842.162,21971.0,21198.5810546875
18,18,2021-09-18T22:00:00+00:00,2021-09-18T18:00:00-04:00,22190.703,21542.0,21209.3515625
19,19,2021-09-18T23:00:00+00:00,2021-09-18T19:00:00-04:00,21541.44,21182.0,20894.2197265625
20,20,2021-09-19T00:00:00+00:00,2021-09-18T20:00:00-04:00,21106.262,20547.0,20458.630859375
21,21,2021-09-19T01:00:00+00:00,2021-09-18T21:00:00-04:00,20257.406,19694.0,19649.203125
22,22,2021-09-19T02:00:00+00:00,2021-09-18T22:00:00-04:00,19001.146,18615.0,18558.0732421875
23,23,2021-09-19T03:00:00+00:00,2021-09-18T23:00:00-04:00,18040.826,17590.0,17593.9130859375
0,0,2021-09-19T04:00:00+00:00,2021-09-19T00:00:00-04:00,16886.617,16587.0,16479.80859375
1,1,2021-09-19T05:00:00+00:00,2021-09-19T01:00:00-04:00,16187.759,15684.0,15726.87939453125
2,2,2021-09-19T06:00:00+00:00,2021-09-19T02:00:00-04:00,15588.525,15007.0,15111.7626953125
3,3,2021-09-19T07:00:00+00:00,2021-09-19T03:00:00-04:00,15114.081,14483.0,14660.04052734375
4,4,2021-09-19T08:00:00+00:00,2021-09-19T04:00:00-04:00,14242.768,14143.0,14097.8837890625
5,5,2021-09-19T09:00:00+00:00,2021-09-19T05:00:00-04:00,14126.126,14029.0,14008.56298828125
6,6,2021-09-19T10:00:00+00:00,2021-09-19T06:00:00-04:00,14344.878,14063.0,14178.43896484375
7,7,2021-09-19T11:00:00+00:00,2021-09-19T07:00:00-04:00,14861.911,14322.0,14546.95556640625
8,8,2021-09-19T12:00:00+00:00,2021-09-19T08:00:00-04:00,15489.51,14819.0,15089.7548828125
9,9,2021-09-19T13:00:00+00:00,2021-09-19T09:00:00-04:00,16400.053,15210.0,15762.5263671875
10,10,2021-09-19T14:00:00+00:00,2021-09-19T10:00:00-04:00,17134.615,15536.0,16342.3076171875
11,11,2021-09-19T15:00:00+00:00,2021-09-19T11:00:00-04:00,17900.773,15961.0,16916.38671875
12,12,2021-09-19T16:00:00+00:00,2021-09-19T12:00:00-04:00,18548.521,16326.0,17424.7607421875
13,13,2021-09-19T17:00:00+00:00,2021-09-19T13:00:00-04:00,18724.004,16668.0,17663.501953125
14,14,2021-09-19T18:00:00+00:00,2021-09-19T14:00:00-04:00,18982.844,17069.0,17985.421875
15,15,2021-09-19T19:00:00+00:00,2021-09-19T15:00:00-04:00,19597.914,17575.0,18457.95703125
16,16,2021-09-19T20:00:00+00:00,2021-09-19T16:00:00-04:00,20366.885,18269.0,19079.9423828125
17,17,2021-09-19T21:00:00+00:00,2021-09-19T17:00:00-04:00,20685.436,18815.0,19466.7177734375
18,18,2021-09-19T22:00:00+00:00,2021-09-19T18:00:00-04:00,20327.303,18766.0,19313.6513671875
19,19,2021-09-19T23:00:00+00:00,2021-09-19T19:00:00-04:00,19124.215,18682.0,18854.607421875
20,20,2021-09-20T00:00:00+00:00,2021-09-19T20:00:00-04:00,18429.686,18264.0,18382.8427734375
21,21,2021-09-20T01:00:00+00:00,2021-09-19T21:00:00-04:00,17824.666,17417.0,17628.8330078125
22,22,2021-09-20T02:00:00+00:00,2021-09-19T22:00:00-04:00,16741.527,16407.0,16563.263671875
23,23,2021-09-20T03:00:00+00:00,2021-09-19T23:00:00-04:00,15816.576,15360.0,15598.2880859375
0,0,2021-09-01T04:00:00+00:00,2021-09-01T00:00:00-04:00,18213.621,17894.0,17879.810546875
1,1,2021-09-01T05:00:00+00:00,2021-09-01T01:00:00-04:00,17062.518,17137.0,16907.2587890625
2,2,2021-09-01T06:00:00+00:00,2021-09-01T02:00:00-04:00,16445.646,16639.0,16305.3232421875
3,3,2021-09-01T07:00:00+00:00,2021-09-01T03:00:00-04:00,16142.537,16364.0,15994.7685546875
4,4,2021-09-01T08:00:00+00:00,2021-09-01T04:00:00-04:00,16185.516,16372.0,16017.2578125
5,5,2021-09-01T09:00:00+00:00,2021-09-01T05:00:00-04:00,16555.127,16942.0,16478.5634765625
6,6,2021-09-01T10:00:00+00:00,2021-09-01T06:00:00-04:00,17661.443,18044.0,17510.2216796875
7,7,2021-09-01T11:00:00+00:00,2021-09-01T07:00:00-04:00,18271.484,19018.0,18289.7421875
8,8,2021-09-01T12:00:00+00:00,2021-09-01T08:00:00-04:00,19459.508,19848.0,19323.25390625
9,9,2021-09-01T13:00:00+00:00,2021-09-01T09:00:00-04:00,20106.768,20313.0,19935.8837890625
10,10,2021-09-01T14:00:00+00:00,2021-09-01T10:00:00-04:00,20425.596,20584.0,20316.7978515625
